"Estado","% Ocupación"
"Colima","100.00"
"Tlaxcala","100.00"
"Querétaro","95.00"
"Zacatecas","94.73"
"Durango","85.36"
"Yucatán","83.87"
"Nuevo León","81.60"
"Ciudad de México","78.30"
"Jalisco","68.56"
"Aguascalientes","67.74"
"Oaxaca","67.44"
"Veracruz de Ignacio de La Llave","67.39"
"San Luis Potosí","66.66"
"Tabasco","65.38"
"Tamaulipas","64.16"
"México","58.82"
"Puebla","57.73"
"Michoacán de Ocampo","57.14"
"Sinaloa","56.86"
"Hidalgo","55.55"
"Baja California","54.54"
"Quintana Roo","52.17"
"Guanajuato","50.87"
"Baja California Sur","50.00"
"Morelos","45.71"
"Sonora","39.13"
"Coahuila de Zaragoza","36.36"
"Guerrero","34.48"
"Chihuahua","24.61"
"Chiapas","9.75"
"Campeche","6.66"
"Nayarit","0.00"
