"Estado","% Ocupación"
"Chihuahua","21.64"
"Nuevo León","16.99"
"Aguascalientes","13.15"
"Tlaxcala","12.76"
"Sinaloa","11.46"
"Durango","10.57"
"Colima","9.83"
"Baja California Sur","8.69"
"Tamaulipas","7.38"
"Nayarit","6.52"
"Guerrero","6.07"
"Sonora","5.64"
"Hidalgo","5.61"
"Veracruz de Ignacio de La Llave","5.27"
"Ciudad de México","5.16"
"Coahuila de Zaragoza","4.93"
"Jalisco","4.82"
"Puebla","4.65"
"Zacatecas","4.49"
"Querétaro","3.96"
"Guanajuato","3.87"
"México","3.55"
"Baja California","3.31"
"Morelos","2.74"
"Oaxaca","2.70"
"San Luis Potosí","1.77"
"Chiapas","1.29"
"Yucatán","1.07"
"Michoacán de Ocampo","0.97"
"Campeche","0.00"
"Quintana Roo","0.00"
"Tabasco","0.00"
