"Estado","% Ocupación"
"Yucatán","41.50"
"Tabasco","35.40"
"Baja California Sur","24.59"
"Baja California","21.10"
"Quintana Roo","17.07"
"Colima","16.66"
"Nayarit","16.66"
"Tamaulipas","16.07"
"Sonora","15.02"
"Sinaloa","14.00"
"Nuevo León","13.98"
"Chihuahua","13.79"
"Ciudad de México","11.13"
"Durango","10.84"
"Aguascalientes","10.62"
"Michoacán de Ocampo","10.37"
"Puebla","10.22"
"Veracruz de Ignacio de La Llave","9.55"
"Campeche","9.17"
"Guerrero","8.55"
"México","7.51"
"Oaxaca","7.50"
"Coahuila de Zaragoza","7.43"
"Tlaxcala","7.27"
"Querétaro","6.56"
"Jalisco","6.29"
"Zacatecas","5.97"
"Chiapas","5.42"
"Hidalgo","5.06"
"Morelos","4.87"
"San Luis Potosí","3.60"
"Guanajuato","1.46"
