"Estado","% Ocupación"
"Nuevo León","15.32"
"Aguascalientes","11.11"
"Sinaloa","7.46"
"Oaxaca","7.14"
"Chihuahua","6.84"
"Tamaulipas","4.98"
"Sonora","4.70"
"Baja California Sur","4.61"
"Puebla","4.31"
"Tlaxcala","4.25"
"Hidalgo","4.02"
"Guerrero","3.57"
"Veracruz de Ignacio de La Llave","3.48"
"Colima","3.22"
"Jalisco","2.69"
"Coahuila de Zaragoza","2.61"
"Nayarit","2.50"
"Durango","2.43"
"México","2.37"
"Guanajuato","2.19"
"Zacatecas","2.17"
"Ciudad de México","2.04"
"Baja California","1.50"
"Quintana Roo","1.49"
"Yucatán","0.92"
"Morelos","0.54"
"San Luis Potosí","0.44"
"Michoacán de Ocampo","0.25"
"Tabasco","0.00"
"Chiapas","0.00"
"Campeche","0.00"
"Querétaro","0.00"
