"Estado","% Ocupación"
"Morelos","70.00"
"Colima","62.96"
"Nuevo León","49.33"
"Veracruz de Ignacio de La Llave","49.14"
"Aguascalientes","48.38"
"Jalisco","46.84"
"Tabasco","46.69"
"Querétaro","44.92"
"Oaxaca","44.11"
"Puebla","43.70"
"Hidalgo","42.16"
"Yucatán","42.03"
"Tlaxcala","40.00"
"Tamaulipas","39.71"
"San Luis Potosí","39.15"
"México","38.95"
"Sonora","38.41"
"Ciudad de México","37.71"
"Michoacán de Ocampo","35.04"
"Durango","33.33"
"Nayarit","29.50"
"Zacatecas","25.37"
"Baja California","24.34"
"Coahuila de Zaragoza","23.91"
"Guerrero","20.94"
"Baja California Sur","19.27"
"Sinaloa","18.41"
"Chihuahua","18.36"
"Guanajuato","17.57"
"Campeche","17.30"
"Chiapas","15.51"
"Quintana Roo","12.39"
