"Estado","% Ocupación"
"Tlaxcala","40.62"
"Nuevo León","38.13"
"Querétaro","36.67"
"Ciudad de México","36.48"
"Aguascalientes","35.43"
"Baja California Sur","35.36"
"Hidalgo","35.24"
"Colima","34.02"
"Oaxaca","33.82"
"Veracruz de Ignacio de La Llave","32.22"
"Coahuila de Zaragoza","29.00"
"Chihuahua","28.35"
"Sonora","27.89"
"Durango","27.54"
"Morelos","25.79"
"Jalisco","25.77"
"Tamaulipas","24.38"
"México","23.95"
"Baja California","23.45"
"Michoacán de Ocampo","22.71"
"Puebla","22.60"
"Sinaloa","22.22"
"Nayarit","21.81"
"San Luis Potosí","21.38"
"Guerrero","20.89"
"Guanajuato","20.88"
"Tabasco","20.47"
"Zacatecas","19.40"
"Quintana Roo","9.52"
"Yucatán","8.71"
"Chiapas","7.72"
"Campeche","4.43"
