"Estado","% Ocupación"
"Aguascalientes","56.14"
"Durango","41.53"
"Zacatecas","37.11"
"Chihuahua","31.50"
"Nuevo León","25.42"
"Ciudad de México","24.71"
"Baja California","23.84"
"Sinaloa","23.20"
"San Luis Potosí","20.83"
"Sonora","17.88"
"Coahuila de Zaragoza","17.09"
"Colima","16.32"
"Baja California Sur","16.27"
"Jalisco","12.59"
"Guanajuato","12.00"
"Nayarit","11.76"
"Oaxaca","9.85"
"Puebla","9.02"
"Tamaulipas","8.58"
"Querétaro","7.58"
"Hidalgo","6.59"
"Yucatán","6.45"
"Tlaxcala","6.34"
"México","6.19"
"Michoacán de Ocampo","5.85"
"Veracruz de Ignacio de La Llave","5.17"
"Campeche","3.94"
"Morelos","3.92"
"Quintana Roo","3.52"
"Tabasco","2.61"
"Guerrero","0.60"
"Chiapas","0.37"
