"Estado","% Ocupación"
"Ciudad de México","3.61"
"Hidalgo","2.46"
"Yucatán","2.09"
"Colima","1.85"
"Sonora","1.72"
"Jalisco","1.50"
"Nuevo León","1.22"
"Sinaloa","1.14"
"Chihuahua","0.91"
"Michoacán de Ocampo","0.69"
"Tamaulipas","0.59"
"Puebla","0.43"
"México","0.42"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Durango","0.00"
"Zacatecas","0.00"
"Morelos","0.00"
"Tlaxcala","0.00"
"Guanajuato","0.00"
"San Luis Potosí","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
