"Estado","% Ocupación"
"Aguascalientes","37.25"
"Nuevo León","24.82"
"Baja California Sur","21.81"
"Colima","19.69"
"Chihuahua","19.65"
"Tlaxcala","16.98"
"Querétaro","15.38"
"Oaxaca","13.54"
"Sinaloa","12.01"
"Hidalgo","10.73"
"Durango","10.67"
"Coahuila de Zaragoza","9.91"
"Veracruz de Ignacio de La Llave","8.48"
"Ciudad de México","8.35"
"Guerrero","8.29"
"Jalisco","8.08"
"Puebla","7.73"
"Tamaulipas","7.64"
"Baja California","7.18"
"Sonora","6.97"
"México","4.81"
"Morelos","4.32"
"Michoacán de Ocampo","4.31"
"Guanajuato","4.14"
"Zacatecas","3.48"
"Tabasco","2.97"
"Chiapas","2.93"
"San Luis Potosí","2.36"
"Yucatán","2.29"
"Quintana Roo","2.25"
"Nayarit","1.23"
"Campeche","1.01"
