"Estado","% Ocupación"
"Durango","69.23"
"Guerrero","67.56"
"Ciudad de México","64.91"
"Nayarit","64.61"
"Colima","59.67"
"Sinaloa","58.45"
"Nuevo León","57.55"
"Hidalgo","55.80"
"Veracruz de Ignacio de La Llave","51.63"
"Quintana Roo","49.46"
"Oaxaca","45.91"
"Sonora","44.68"
"México","42.44"
"Baja California Sur","40.82"
"Jalisco","38.87"
"Yucatán","36.59"
"Tamaulipas","34.46"
"Puebla","31.56"
"Tlaxcala","30.98"
"Querétaro","29.07"
"Zacatecas","27.18"
"Morelos","26.86"
"Michoacán de Ocampo","25.75"
"Aguascalientes","24.77"
"Tabasco","24.68"
"Chiapas","19.94"
"Baja California","18.60"
"San Luis Potosí","17.64"
"Chihuahua","16.93"
"Coahuila de Zaragoza","16.79"
"Campeche","10.56"
"Guanajuato","10.28"
