"Estado","% Ocupación"
"Aguascalientes","30.43"
"Nuevo León","24.83"
"Durango","18.91"
"Colima","17.46"
"Chihuahua","15.78"
"Baja California Sur","15.09"
"Sinaloa","12.50"
"Hidalgo","10.75"
"Coahuila de Zaragoza","9.83"
"Veracruz de Ignacio de La Llave","9.23"
"Oaxaca","9.18"
"Querétaro","8.91"
"Tlaxcala","8.51"
"Ciudad de México","8.25"
"Jalisco","7.53"
"Tamaulipas","6.19"
"Baja California","5.89"
"Sonora","5.61"
"Puebla","4.91"
"Zacatecas","4.54"
"México","3.99"
"Michoacán de Ocampo","3.53"
"Guerrero","3.44"
"Guanajuato","2.78"
"Yucatán","2.76"
"Morelos","2.73"
"Quintana Roo","2.25"
"Nayarit","2.24"
"San Luis Potosí","2.15"
"Chiapas","1.30"
"Tabasco","0.86"
"Campeche","0.27"
