"Estado","% Ocupación"
"Colima","60.95"
"Veracruz de Ignacio de La Llave","53.82"
"Tabasco","53.61"
"Jalisco","53.41"
"Oaxaca","52.10"
"Nuevo León","50.55"
"Aguascalientes","50.39"
"Ciudad de México","48.68"
"Morelos","47.72"
"Puebla","44.61"
"Querétaro","41.08"
"Tlaxcala","40.33"
"Yucatán","40.21"
"Hidalgo","39.74"
"San Luis Potosí","39.30"
"Tamaulipas","39.20"
"Michoacán de Ocampo","39.07"
"México","37.44"
"Nayarit","36.00"
"Durango","33.69"
"Sonora","31.60"
"Zacatecas","29.13"
"Baja California","25.00"
"Sinaloa","24.86"
"Chihuahua","23.45"
"Coahuila de Zaragoza","21.55"
"Guerrero","21.14"
"Chiapas","16.66"
"Guanajuato","16.47"
"Quintana Roo","14.17"
"Baja California Sur","14.06"
"Campeche","13.04"
