"Estado","% Ocupación"
"Zacatecas","100.00"
"Colima","100.00"
"Durango","100.00"
"Nayarit","100.00"
"Hidalgo","100.00"
"Oaxaca","94.73"
"Querétaro","94.44"
"Tlaxcala","87.50"
"Ciudad de México","80.88"
"Veracruz de Ignacio de La Llave","77.16"
"Nuevo León","76.94"
"Michoacán de Ocampo","72.72"
"Jalisco","71.22"
"Sinaloa","68.53"
"México","63.15"
"Yucatán","62.06"
"Tabasco","58.06"
"Puebla","56.81"
"Guerrero","53.84"
"Aguascalientes","51.21"
"Tamaulipas","50.53"
"San Luis Potosí","50.00"
"Sonora","49.09"
"Guanajuato","45.90"
"Quintana Roo","34.42"
"Morelos","33.33"
"Coahuila de Zaragoza","24.24"
"Chihuahua","21.53"
"Baja California","20.00"
"Baja California Sur","14.28"
"Campeche","10.00"
"Chiapas","5.00"
