"Estado","% Ocupación"
"Baja California Sur","69.31"
"Chihuahua","66.94"
"Zacatecas","64.58"
"Aguascalientes","55.13"
"Durango","51.97"
"Ciudad de México","48.48"
"Coahuila de Zaragoza","44.86"
"San Luis Potosí","43.06"
"Sinaloa","40.72"
"Baja California","40.17"
"Nuevo León","39.68"
"Sonora","38.18"
"Guanajuato","30.97"
"Quintana Roo","29.79"
"Nayarit","29.00"
"Jalisco","27.20"
"Puebla","26.76"
"Hidalgo","26.06"
"Tamaulipas","25.82"
"Querétaro","18.96"
"México","16.22"
"Guerrero","14.64"
"Colima","13.75"
"Morelos","13.30"
"Veracruz de Ignacio de La Llave","11.57"
"Oaxaca","10.89"
"Tabasco","9.09"
"Tlaxcala","8.92"
"Michoacán de Ocampo","8.25"
"Yucatán","5.84"
"Campeche","1.48"
"Chiapas","0.50"
