"Estado","% Ocupación"
"Querétaro","56.25"
"Ciudad de México","51.67"
"Aguascalientes","40.00"
"Jalisco","31.32"
"Puebla","31.08"
"Nuevo León","30.12"
"Tabasco","29.62"
"Michoacán de Ocampo","28.57"
"Coahuila de Zaragoza","27.27"
"Tamaulipas","27.14"
"Chihuahua","24.24"
"México","23.28"
"Baja California","22.58"
"Guanajuato","18.64"
"Sinaloa","17.85"
"San Luis Potosí","17.07"
"Yucatán","16.66"
"Veracruz de Ignacio de La Llave","15.51"
"Durango","14.28"
"Zacatecas","11.11"
"Sonora","10.52"
"Oaxaca","9.09"
"Guerrero","5.00"
"Campeche","3.33"
"Morelos","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Colima","0.00"
"Chiapas","0.00"
"Quintana Roo","0.00"
"Hidalgo","0.00"
"Baja California Sur","0.00"
