"Estado","% Ocupación"
"Querétaro","75.00"
"Zacatecas","66.66"
"Colima","66.66"
"Oaxaca","66.66"
"Coahuila de Zaragoza","66.66"
"Morelos","60.00"
"Yucatán","53.33"
"Durango","48.83"
"Guanajuato","48.21"
"Aguascalientes","45.16"
"Michoacán de Ocampo","40.00"
"Puebla","37.03"
"Chihuahua","31.81"
"Jalisco","28.91"
"San Luis Potosí","27.58"
"México","27.08"
"Sonora","26.47"
"Tabasco","21.83"
"Ciudad de México","21.64"
"Chiapas","21.27"
"Nuevo León","20.64"
"Tamaulipas","19.75"
"Baja California","14.70"
"Sinaloa","13.95"
"Veracruz de Ignacio de La Llave","13.58"
"Quintana Roo","6.00"
"Hidalgo","3.70"
"Guerrero","1.92"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
