"Estado","% Ocupación"
"Morelos","48.21"
"Aguascalientes","44.35"
"Tabasco","40.82"
"Tlaxcala","40.17"
"Nuevo León","38.50"
"Jalisco","37.45"
"Veracruz de Ignacio de La Llave","37.17"
"Ciudad de México","36.31"
"Michoacán de Ocampo","34.34"
"Yucatán","33.87"
"Tamaulipas","33.63"
"Colima","33.33"
"Puebla","31.40"
"Querétaro","30.53"
"Hidalgo","29.11"
"México","28.06"
"Durango","26.16"
"Baja California","25.66"
"Nayarit","24.13"
"San Luis Potosí","23.80"
"Sonora","23.36"
"Chihuahua","22.14"
"Oaxaca","21.96"
"Zacatecas","21.64"
"Coahuila de Zaragoza","20.74"
"Guanajuato","17.12"
"Chiapas","14.18"
"Baja California Sur","11.90"
"Quintana Roo","10.00"
"Sinaloa","9.81"
"Guerrero","9.09"
"Campeche","8.20"
