"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","90.00"
"Zacatecas","83.33"
"Coahuila de Zaragoza","66.66"
"Colima","66.66"
"Aguascalientes","54.83"
"Puebla","47.45"
"Morelos","45.45"
"Baja California","42.85"
"Durango","41.86"
"Yucatán","40.74"
"Michoacán de Ocampo","40.00"
"Guanajuato","34.54"
"Chiapas","32.25"
"México","28.40"
"Tamaulipas","26.08"
"San Luis Potosí","24.39"
"Tabasco","23.33"
"Jalisco","23.11"
"Nuevo León","21.48"
"Sonora","21.27"
"Chihuahua","20.83"
"Ciudad de México","18.97"
"Veracruz de Ignacio de La Llave","18.46"
"Sinaloa","13.95"
"Quintana Roo","4.08"
"Hidalgo","3.57"
"Guerrero","0.00"
"Campeche","0.00"
"Oaxaca","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
