"Estado","% Ocupación"
"Aguascalientes","44.03"
"Querétaro","38.34"
"Nuevo León","33.21"
"Ciudad de México","25.70"
"Veracruz de Ignacio de La Llave","23.98"
"Chihuahua","23.87"
"Oaxaca","23.15"
"Hidalgo","22.68"
"Sinaloa","21.48"
"Tlaxcala","20.68"
"Morelos","20.10"
"Colima","19.41"
"Sonora","19.21"
"Baja California Sur","17.94"
"Coahuila de Zaragoza","17.56"
"México","17.43"
"Jalisco","17.14"
"Puebla","16.02"
"Michoacán de Ocampo","15.65"
"Guerrero","14.35"
"Tamaulipas","14.32"
"Baja California","13.68"
"San Luis Potosí","12.33"
"Durango","11.71"
"Nayarit","11.11"
"Zacatecas","11.11"
"Guanajuato","8.60"
"Tabasco","8.30"
"Chiapas","6.78"
"Quintana Roo","5.33"
"Campeche","4.27"
"Yucatán","2.88"
