"Estado","% Ocupación"
"Tlaxcala","60.74"
"Puebla","60.71"
"Aguascalientes","52.83"
"Tabasco","52.13"
"Durango","51.74"
"Veracruz de Ignacio de La Llave","51.73"
"Hidalgo","51.65"
"Nuevo León","49.77"
"Ciudad de México","46.60"
"Coahuila de Zaragoza","46.48"
"México","45.69"
"Colima","45.69"
"Oaxaca","44.19"
"Morelos","43.34"
"Nayarit","42.32"
"Michoacán de Ocampo","41.89"
"Tamaulipas","41.43"
"San Luis Potosí","39.59"
"Guanajuato","38.43"
"Querétaro","36.85"
"Jalisco","36.36"
"Sonora","30.72"
"Baja California","30.51"
"Zacatecas","30.43"
"Guerrero","28.73"
"Quintana Roo","23.33"
"Chihuahua","23.00"
"Yucatán","22.78"
"Sinaloa","18.23"
"Baja California Sur","15.88"
"Campeche","14.43"
"Chiapas","12.96"
