"Estado","% Ocupación"
"Morelos","100.00"
"Nayarit","100.00"
"Yucatán","79.31"
"Hidalgo","71.42"
"Sonora","53.33"
"Oaxaca","50.00"
"Tabasco","41.66"
"Nuevo León","38.75"
"Tamaulipas","35.71"
"Quintana Roo","34.92"
"México","34.65"
"Sinaloa","34.40"
"Veracruz de Ignacio de La Llave","34.06"
"Colima","33.33"
"Aguascalientes","33.33"
"Querétaro","31.81"
"Durango","30.76"
"Baja California Sur","28.57"
"Ciudad de México","27.30"
"Michoacán de Ocampo","23.07"
"Puebla","20.89"
"Coahuila de Zaragoza","20.00"
"Baja California","17.94"
"Jalisco","17.87"
"Guerrero","15.51"
"Campeche","13.33"
"Zacatecas","11.11"
"Chihuahua","10.93"
"San Luis Potosí","8.33"
"Guanajuato","7.14"
"Chiapas","2.12"
"Tlaxcala","0.00"
