"Estado","% Ocupación"
"Chihuahua","75.67"
"Aguascalientes","58.06"
"Zacatecas","44.44"
"Querétaro","43.75"
"Sonora","37.50"
"Durango","37.20"
"Puebla","24.44"
"Nuevo León","22.53"
"Baja California","19.35"
"Tamaulipas","16.39"
"Ciudad de México","15.82"
"San Luis Potosí","14.81"
"Veracruz de Ignacio de La Llave","13.46"
"Sinaloa","12.00"
"Jalisco","10.98"
"Guanajuato","9.09"
"Coahuila de Zaragoza","8.69"
"México","8.16"
"Tabasco","8.10"
"Hidalgo","7.69"
"Chiapas","2.56"
"Guerrero","1.23"
"Campeche","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
"Colima","0.00"
"Quintana Roo","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Yucatán","0.00"
"Tlaxcala","0.00"
