"Estado","% Ocupación"
"Aguascalientes","50.00"
"Tabasco","39.49"
"Puebla","36.00"
"Morelos","34.84"
"Jalisco","34.17"
"Colima","31.64"
"Tlaxcala","30.92"
"Michoacán de Ocampo","28.63"
"Oaxaca","28.12"
"Ciudad de México","27.65"
"Nuevo León","27.06"
"Baja California","26.89"
"Yucatán","26.28"
"Querétaro","26.20"
"México","25.41"
"Chihuahua","25.00"
"Veracruz de Ignacio de La Llave","25.00"
"Zacatecas","24.07"
"Tamaulipas","21.93"
"Hidalgo","21.25"
"Durango","21.05"
"Coahuila de Zaragoza","20.80"
"Nayarit","20.58"
"Sonora","16.20"
"San Luis Potosí","13.95"
"Guanajuato","13.19"
"Sinaloa","11.62"
"Chiapas","11.35"
"Campeche","6.56"
"Quintana Roo","6.43"
"Baja California Sur","5.96"
"Guerrero","3.26"
