"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Aguascalientes","59.37"
"Querétaro","56.25"
"Chihuahua","50.00"
"Michoacán de Ocampo","40.00"
"Puebla","32.00"
"Yucatán","28.57"
"Tamaulipas","27.86"
"Nuevo León","26.97"
"Sonora","26.78"
"Durango","25.58"
"Zacatecas","22.22"
"México","21.42"
"Jalisco","20.96"
"Baja California","17.07"
"Ciudad de México","16.75"
"Tabasco","16.66"
"Colima","15.38"
"San Luis Potosí","13.51"
"Sinaloa","11.76"
"Guanajuato","11.11"
"Hidalgo","7.69"
"Veracruz de Ignacio de La Llave","7.69"
"Guerrero","3.03"
"Oaxaca","0.00"
"Campeche","0.00"
"Quintana Roo","0.00"
"Morelos","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Chiapas","0.00"
