"Estado","% Ocupación"
"Chihuahua","74.28"
"Durango","58.13"
"Querétaro","56.25"
"Aguascalientes","53.12"
"Zacatecas","38.88"
"Baja California","37.50"
"Puebla","33.33"
"Ciudad de México","27.71"
"Sinaloa","26.47"
"San Luis Potosí","25.00"
"Nuevo León","24.62"
"Tamaulipas","22.72"
"Sonora","20.83"
"Coahuila de Zaragoza","20.00"
"Yucatán","16.66"
"Guanajuato","15.51"
"Hidalgo","15.38"
"México","13.26"
"Jalisco","11.47"
"Michoacán de Ocampo","10.00"
"Veracruz de Ignacio de La Llave","8.62"
"Colima","7.69"
"Tabasco","6.25"
"Quintana Roo","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
"Oaxaca","0.00"
"Guerrero","0.00"
"Chiapas","0.00"
