"Estado","% Ocupación"
"San Luis Potosí","74.00"
"Durango","73.61"
"Colima","72.28"
"Veracruz de Ignacio de La Llave","72.23"
"Hidalgo","71.35"
"Tlaxcala","70.94"
"Puebla","70.25"
"Ciudad de México","65.22"
"Oaxaca","63.56"
"Nuevo León","63.30"
"Guerrero","62.65"
"Tabasco","61.22"
"Morelos","59.41"
"México","58.64"
"Aguascalientes","57.00"
"Jalisco","55.91"
"Nayarit","54.74"
"Sonora","54.41"
"Zacatecas","53.60"
"Michoacán de Ocampo","53.36"
"Querétaro","52.16"
"Coahuila de Zaragoza","46.41"
"Tamaulipas","45.74"
"Quintana Roo","45.42"
"Sinaloa","39.60"
"Baja California Sur","36.79"
"Guanajuato","30.47"
"Baja California","27.86"
"Campeche","20.64"
"Yucatán","19.25"
"Chiapas","18.20"
"Chihuahua","17.24"
