"Estado","% Ocupación"
"Querétaro","100.00"
"Colima","100.00"
"Michoacán de Ocampo","40.00"
"Ciudad de México","20.00"
"Puebla","15.78"
"Yucatán","12.50"
"Durango","11.42"
"Sinaloa","11.11"
"Nuevo León","7.00"
"Zacatecas","5.55"
"Guanajuato","5.55"
"Sonora","5.55"
"México","5.12"
"Campeche","3.33"
"Guerrero","2.85"
"Jalisco","2.53"
"Tamaulipas","2.22"
"Chihuahua","0.00"
"San Luis Potosí","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Tlaxcala","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Morelos","0.00"
