"Estado","% Ocupación"
"Baja California","46.15"
"Chihuahua","43.75"
"Puebla","41.73"
"Aguascalientes","38.29"
"Coahuila de Zaragoza","33.08"
"Sonora","31.15"
"Guanajuato","30.72"
"Sinaloa","27.16"
"Querétaro","26.61"
"Jalisco","26.48"
"Durango","26.42"
"Nayarit","26.16"
"Oaxaca","24.04"
"Tamaulipas","23.88"
"Nuevo León","22.96"
"Morelos","22.64"
"San Luis Potosí","21.81"
"Ciudad de México","18.54"
"Quintana Roo","17.24"
"Veracruz de Ignacio de La Llave","16.83"
"México","16.56"
"Michoacán de Ocampo","16.52"
"Hidalgo","16.27"
"Guerrero","16.20"
"Tabasco","14.75"
"Colima","13.98"
"Zacatecas","13.82"
"Tlaxcala","11.40"
"Yucatán","7.80"
"Chiapas","7.26"
"Baja California Sur","5.12"
"Campeche","4.31"
