"Estado","% Ocupación"
"Colima","95.09"
"Ciudad de México","75.81"
"Nayarit","74.03"
"Durango","72.26"
"Guerrero","71.06"
"Nuevo León","68.87"
"Veracruz de Ignacio de La Llave","62.06"
"Puebla","61.14"
"Oaxaca","61.00"
"Hidalgo","59.17"
"Sinaloa","57.56"
"Sonora","57.42"
"Morelos","56.14"
"Jalisco","55.93"
"México","53.36"
"Quintana Roo","48.16"
"Zacatecas","45.45"
"Michoacán de Ocampo","43.47"
"Querétaro","41.38"
"Tlaxcala","40.27"
"Tamaulipas","38.23"
"Baja California Sur","36.99"
"San Luis Potosí","36.51"
"Coahuila de Zaragoza","33.49"
"Aguascalientes","32.45"
"Tabasco","28.30"
"Baja California","25.13"
"Chihuahua","17.24"
"Yucatán","16.94"
"Guanajuato","15.50"
"Chiapas","13.65"
"Campeche","11.31"
