"Estado","% Ocupación"
"Baja California Sur","50.00"
"Baja California","42.36"
"Aguascalientes","30.63"
"Chihuahua","20.76"
"Durango","18.39"
"Morelos","18.33"
"Nuevo León","16.43"
"Jalisco","15.17"
"Sonora","14.60"
"Hidalgo","14.49"
"Tabasco","13.96"
"Ciudad de México","13.83"
"Oaxaca","13.58"
"San Luis Potosí","12.59"
"Tlaxcala","12.32"
"Michoacán de Ocampo","11.70"
"México","11.63"
"Querétaro","10.97"
"Puebla","10.95"
"Zacatecas","10.81"
"Sinaloa","10.05"
"Guanajuato","9.13"
"Yucatán","9.09"
"Tamaulipas","8.58"
"Coahuila de Zaragoza","8.54"
"Colima","7.81"
"Veracruz de Ignacio de La Llave","5.32"
"Campeche","3.33"
"Guerrero","3.31"
"Nayarit","3.22"
"Chiapas","2.99"
"Quintana Roo","2.91"
