"Estado","% Ocupación"
"Durango","71.13"
"Guerrero","70.58"
"Colima","67.24"
"Ciudad de México","64.37"
"Nayarit","63.76"
"Sinaloa","57.95"
"Hidalgo","57.81"
"Nuevo León","53.52"
"Veracruz de Ignacio de La Llave","50.63"
"Quintana Roo","50.54"
"Sonora","48.90"
"Oaxaca","44.14"
"México","42.36"
"Jalisco","38.68"
"Baja California Sur","38.12"
"Morelos","35.80"
"Puebla","33.50"
"Tamaulipas","33.26"
"Zacatecas","32.03"
"Tlaxcala","31.94"
"Querétaro","31.67"
"Baja California","29.51"
"Michoacán de Ocampo","27.94"
"Tabasco","27.87"
"San Luis Potosí","27.51"
"Aguascalientes","24.56"
"Chiapas","21.01"
"Coahuila de Zaragoza","19.71"
"Yucatán","17.54"
"Chihuahua","15.91"
"Guanajuato","8.67"
"Campeche","8.26"
