"Estado","% Ocupación"
"Tlaxcala","16.66"
"Ciudad de México","8.98"
"Querétaro","7.93"
"Nuevo León","6.14"
"Aguascalientes","5.63"
"Puebla","4.93"
"Jalisco","4.43"
"México","4.10"
"Baja California Sur","3.70"
"Michoacán de Ocampo","3.03"
"Campeche","3.03"
"Baja California","3.01"
"Chihuahua","2.32"
"Yucatán","2.27"
"Sinaloa","2.00"
"Veracruz de Ignacio de La Llave","1.89"
"Tamaulipas","1.89"
"Colima","1.49"
"Guanajuato","1.29"
"Durango","1.28"
"Chiapas","1.22"
"Hidalgo","1.16"
"Coahuila de Zaragoza","1.08"
"San Luis Potosí","0.95"
"Zacatecas","0.91"
"Guerrero","0.69"
"Tabasco","0.00"
"Oaxaca","0.00"
"Nayarit","0.00"
"Quintana Roo","0.00"
"Sonora","0.00"
"Morelos","0.00"
