"Estado","% Ocupación"
"Zacatecas","100.00"
"Querétaro","85.00"
"Yucatán","68.18"
"Aguascalientes","61.29"
"Tabasco","61.15"
"Ciudad de México","57.18"
"Puebla","55.81"
"Tamaulipas","51.35"
"Tlaxcala","50.00"
"Guanajuato","47.36"
"Jalisco","46.08"
"Michoacán de Ocampo","42.85"
"México","41.59"
"Nuevo León","40.93"
"Durango","39.62"
"Veracruz de Ignacio de La Llave","37.77"
"Oaxaca","31.25"
"Colima","30.76"
"Chihuahua","30.15"
"Sinaloa","29.31"
"San Luis Potosí","27.45"
"Morelos","27.27"
"Baja California","26.47"
"Chiapas","19.14"
"Coahuila de Zaragoza","18.18"
"Guerrero","16.48"
"Quintana Roo","15.15"
"Hidalgo","15.15"
"Baja California Sur","14.28"
"Sonora","8.51"
"Nayarit","0.00"
"Campeche","0.00"
