"Estado","% Ocupación"
"Morelos","100.00"
"Querétaro","85.71"
"Colima","66.66"
"Coahuila de Zaragoza","66.66"
"Zacatecas","65.00"
"Aguascalientes","51.61"
"Durango","46.51"
"Puebla","45.61"
"Baja California","42.85"
"Guanajuato","41.07"
"Michoacán de Ocampo","40.00"
"Yucatán","39.28"
"Oaxaca","30.00"
"México","24.27"
"Jalisco","24.10"
"Tabasco","22.22"
"Chiapas","21.27"
"Nuevo León","20.32"
"San Luis Potosí","20.00"
"Veracruz de Ignacio de La Llave","18.75"
"Ciudad de México","18.45"
"Chihuahua","14.28"
"Sonora","12.82"
"Sinaloa","9.09"
"Tamaulipas","6.38"
"Quintana Roo","6.00"
"Hidalgo","3.57"
"Guerrero","2.63"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Campeche","0.00"
