"Estado","% Ocupación"
"Tlaxcala","9.52"
"Oaxaca","7.69"
"Jalisco","3.94"
"Yucatán","3.10"
"San Luis Potosí","2.88"
"Durango","2.38"
"Veracruz de Ignacio de La Llave","1.74"
"Tamaulipas","1.52"
"Puebla","1.42"
"Ciudad de México","1.29"
"Zacatecas","1.16"
"Chihuahua","0.77"
"México","0.75"
"Nuevo León","0.64"
"Guanajuato","0.60"
"Baja California","0.49"
"Guerrero","0.00"
"Campeche","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Querétaro","0.00"
"Sinaloa","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Tabasco","0.00"
"Colima","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
