"Estado","% Ocupación"
"Chihuahua","38.23"
"Baja California","36.36"
"Aguascalientes","32.71"
"Durango","27.77"
"Sonora","21.50"
"Puebla","18.91"
"Nuevo León","16.62"
"Tamaulipas","14.21"
"San Luis Potosí","14.03"
"Ciudad de México","13.78"
"Coahuila de Zaragoza","12.79"
"Querétaro","12.71"
"Sinaloa","11.51"
"Tlaxcala","11.11"
"Jalisco","10.30"
"México","9.92"
"Yucatán","9.18"
"Guanajuato","8.03"
"Oaxaca","7.46"
"Zacatecas","7.33"
"Tabasco","7.28"
"Colima","7.14"
"Nayarit","6.12"
"Veracruz de Ignacio de La Llave","5.93"
"Hidalgo","4.38"
"Michoacán de Ocampo","4.21"
"Morelos","4.16"
"Campeche","4.00"
"Baja California Sur","3.41"
"Quintana Roo","2.22"
"Chiapas","1.50"
"Guerrero","0.99"
