"Estado","% Ocupación"
"Nuevo León","7.50"
"Sonora","4.22"
"Oaxaca","3.44"
"Ciudad de México","2.75"
"Tamaulipas","2.51"
"Aguascalientes","2.43"
"Guerrero","2.04"
"Yucatán","1.94"
"Querétaro","1.69"
"Sinaloa","1.53"
"Coahuila de Zaragoza","1.36"
"Zacatecas","1.35"
"Hidalgo","1.25"
"Jalisco","1.05"
"Chihuahua","1.00"
"México","0.89"
"Guanajuato","0.31"
"Baja California Sur","0.00"
"Puebla","0.00"
"Nayarit","0.00"
"Tabasco","0.00"
"Michoacán de Ocampo","0.00"
"Tlaxcala","0.00"
"Quintana Roo","0.00"
"Chiapas","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Colima","0.00"
"Morelos","0.00"
"Durango","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Baja California","0.00"
