"Estado","% Ocupación"
"Baja California Sur","61.18"
"Quintana Roo","40.70"
"Tamaulipas","34.79"
"Durango","32.63"
"Sonora","29.68"
"Nuevo León","28.47"
"Sinaloa","27.73"
"Tabasco","27.62"
"Yucatán","24.22"
"Ciudad de México","23.49"
"Nayarit","20.90"
"Aguascalientes","20.86"
"Veracruz de Ignacio de La Llave","18.19"
"Baja California","15.61"
"Jalisco","14.63"
"Hidalgo","13.75"
"Oaxaca","13.40"
"México","11.90"
"San Luis Potosí","11.84"
"Colima","11.82"
"Campeche","10.98"
"Morelos","10.38"
"Puebla","10.05"
"Coahuila de Zaragoza","9.88"
"Chihuahua","9.28"
"Guerrero","8.19"
"Michoacán de Ocampo","6.68"
"Querétaro","5.07"
"Chiapas","3.81"
"Guanajuato","3.55"
"Tlaxcala","2.02"
"Zacatecas","1.60"
