"Estado","% Ocupación"
"Tlaxcala","27.27"
"Querétaro","17.14"
"Nuevo León","14.20"
"Aguascalientes","13.88"
"Ciudad de México","12.70"
"Puebla","9.52"
"Colima","7.01"
"Morelos","6.25"
"México","6.23"
"Jalisco","6.07"
"Baja California","5.59"
"Oaxaca","5.35"
"Veracruz de Ignacio de La Llave","5.11"
"Baja California Sur","5.00"
"Michoacán de Ocampo","4.34"
"Campeche","4.34"
"Sonora","4.00"
"Chihuahua","2.95"
"Nayarit","2.85"
"Durango","2.63"
"Sinaloa","2.58"
"Yucatán","2.40"
"Tamaulipas","2.22"
"Guanajuato","2.21"
"San Luis Potosí","2.19"
"Chiapas","2.04"
"Zacatecas","1.78"
"Tabasco","1.25"
"Coahuila de Zaragoza","0.86"
"Guerrero","0.66"
"Quintana Roo","0.00"
"Hidalgo","0.00"
