"Estado","% Ocupación"
"Aguascalientes","25.64"
"Colima","12.90"
"Nuevo León","12.74"
"Durango","11.92"
"Chihuahua","11.36"
"Oaxaca","11.11"
"Ciudad de México","9.63"
"Baja California Sur","9.25"
"Tlaxcala","8.51"
"Zacatecas","7.86"
"Sinaloa","5.74"
"Tamaulipas","5.35"
"Coahuila de Zaragoza","5.16"
"Veracruz de Ignacio de La Llave","4.13"
"Puebla","3.88"
"Jalisco","3.82"
"Nayarit","3.77"
"Morelos","3.29"
"México","2.57"
"Guanajuato","2.56"
"San Luis Potosí","2.23"
"Baja California","1.87"
"Guerrero","1.68"
"Tabasco","1.34"
"Michoacán de Ocampo","1.16"
"Chiapas","1.02"
"Yucatán","0.92"
"Quintana Roo","0.75"
"Sonora","0.54"
"Hidalgo","0.54"
"Campeche","0.25"
"Querétaro","0.00"
