"Estado","% Ocupación"
"Colima","100.00"
"Querétaro","90.00"
"Yucatán","86.95"
"Zacatecas","85.00"
"Michoacán de Ocampo","76.92"
"Aguascalientes","64.51"
"Ciudad de México","58.98"
"Tabasco","58.06"
"Puebla","55.43"
"Tamaulipas","53.33"
"Tlaxcala","50.00"
"Nuevo León","48.73"
"Oaxaca","46.87"
"San Luis Potosí","45.65"
"Guanajuato","43.33"
"México","40.90"
"Durango","39.62"
"Jalisco","39.48"
"Veracruz de Ignacio de La Llave","39.13"
"Sinaloa","34.54"
"Chihuahua","28.30"
"Morelos","27.27"
"Baja California","26.47"
"Hidalgo","21.21"
"Coahuila de Zaragoza","18.18"
"Chiapas","15.90"
"Guerrero","14.28"
"Sonora","13.72"
"Quintana Roo","9.61"
"Campeche","9.37"
"Baja California Sur","0.00"
"Nayarit","0.00"
