"Estado","% Ocupación"
"Tlaxcala","12.00"
"Oaxaca","6.45"
"Yucatán","5.80"
"Nayarit","5.26"
"Jalisco","4.28"
"Chihuahua","4.00"
"Aguascalientes","3.50"
"Puebla","3.30"
"Coahuila de Zaragoza","2.98"
"Baja California Sur","2.94"
"Ciudad de México","2.00"
"Sonora","1.96"
"Durango","1.72"
"Tamaulipas","1.69"
"Tabasco","1.31"
"México","1.30"
"Hidalgo","1.20"
"Nuevo León","1.11"
"Guanajuato","1.07"
"Sinaloa","0.95"
"Zacatecas","0.90"
"Chiapas","0.78"
"Quintana Roo","0.63"
"Michoacán de Ocampo","0.61"
"Veracruz de Ignacio de La Llave","0.54"
"Colima","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Querétaro","0.00"
"Morelos","0.00"
