"Estado","% Ocupación"
"Tlaxcala","100.00"
"Nayarit","100.00"
"Colima","100.00"
"Durango","100.00"
"Querétaro","95.00"
"Zacatecas","94.73"
"Morelos","93.33"
"Michoacán de Ocampo","85.71"
"Hidalgo","84.61"
"Nuevo León","79.44"
"Tabasco","78.33"
"Sinaloa","77.11"
"Veracruz de Ignacio de La Llave","76.92"
"Oaxaca","75.00"
"Ciudad de México","74.42"
"Jalisco","71.37"
"Yucatán","69.69"
"Puebla","63.91"
"México","63.51"
"San Luis Potosí","60.00"
"Aguascalientes","53.65"
"Guerrero","50.66"
"Baja California","44.44"
"Coahuila de Zaragoza","44.44"
"Guanajuato","41.81"
"Tamaulipas","41.46"
"Sonora","39.47"
"Quintana Roo","34.92"
"Baja California Sur","30.76"
"Chihuahua","15.09"
"Campeche","10.00"
"Chiapas","2.56"
