"Estado","% Ocupación"
"Baja California Sur","70.53"
"Chihuahua","70.44"
"Zacatecas","60.82"
"Ciudad de México","53.33"
"Nuevo León","52.79"
"Coahuila de Zaragoza","50.70"
"Aguascalientes","49.75"
"San Luis Potosí","46.02"
"Durango","45.55"
"Sinaloa","44.40"
"Sonora","40.32"
"Baja California","37.16"
"Quintana Roo","36.23"
"Tamaulipas","33.41"
"Guanajuato","31.93"
"Nayarit","30.00"
"Puebla","29.97"
"Hidalgo","29.49"
"Jalisco","29.37"
"Querétaro","21.69"
"México","19.57"
"Colima","18.96"
"Oaxaca","18.18"
"Guerrero","17.73"
"Veracruz de Ignacio de La Llave","15.48"
"Morelos","15.27"
"Tabasco","13.61"
"Michoacán de Ocampo","8.91"
"Yucatán","7.79"
"Tlaxcala","6.48"
"Campeche","1.21"
"Chiapas","1.00"
