"Estado","% Ocupación"
"Ciudad de México","76.03"
"Jalisco","69.78"
"Aguascalientes","60.00"
"Nuevo León","57.46"
"Durango","56.52"
"Querétaro","56.25"
"Zacatecas","55.55"
"Chihuahua","55.00"
"Puebla","43.13"
"San Luis Potosí","42.85"
"Sonora","41.46"
"Hidalgo","38.46"
"Sinaloa","37.09"
"Guanajuato","37.03"
"Tamaulipas","36.23"
"Veracruz de Ignacio de La Llave","31.74"
"México","31.21"
"Tabasco","30.00"
"Yucatán","29.16"
"Baja California","25.00"
"Oaxaca","21.05"
"Coahuila de Zaragoza","9.09"
"Morelos","8.33"
"Guerrero","7.27"
"Campeche","3.33"
"Tlaxcala","0.00"
"Michoacán de Ocampo","0.00"
"Colima","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Chiapas","0.00"
"Quintana Roo","0.00"
