"Estado","% Ocupación"
"Baja California","59.91"
"Chihuahua","47.02"
"Aguascalientes","46.71"
"Puebla","39.95"
"Sonora","33.22"
"Durango","32.57"
"Guanajuato","25.24"
"Coahuila de Zaragoza","24.52"
"Nuevo León","23.92"
"Sinaloa","23.04"
"Jalisco","21.01"
"San Luis Potosí","20.32"
"Colima","18.44"
"Tamaulipas","15.76"
"Ciudad de México","14.39"
"México","13.74"
"Querétaro","13.70"
"Nayarit","13.40"
"Oaxaca","13.08"
"Hidalgo","12.63"
"Morelos","12.01"
"Zacatecas","11.88"
"Guerrero","11.57"
"Veracruz de Ignacio de La Llave","11.24"
"Michoacán de Ocampo","10.02"
"Quintana Roo","9.67"
"Tabasco","8.61"
"Tlaxcala","7.27"
"Yucatán","5.98"
"Chiapas","5.44"
"Baja California Sur","5.08"
"Campeche","1.86"
