"Estado","% Ocupación"
"Tlaxcala","33.33"
"Querétaro","11.59"
"Aguascalientes","11.25"
"Nuevo León","9.09"
"Baja California Sur","7.14"
"Hidalgo","6.57"
"Ciudad de México","6.11"
"Colima","5.88"
"Jalisco","5.45"
"México","5.21"
"Sonora","5.12"
"Puebla","4.76"
"Michoacán de Ocampo","4.59"
"Chihuahua","4.11"
"Durango","3.57"
"Tamaulipas","3.46"
"Nayarit","3.12"
"Sinaloa","3.07"
"Baja California","2.50"
"Yucatán","2.25"
"Morelos","2.08"
"San Luis Potosí","2.02"
"Campeche","1.90"
"Oaxaca","1.69"
"Veracruz de Ignacio de La Llave","1.39"
"Guanajuato","1.25"
"Coahuila de Zaragoza","1.03"
"Zacatecas","0.93"
"Guerrero","0.69"
"Tabasco","0.54"
"Chiapas","0.40"
"Quintana Roo","0.00"
