"Estado","% Ocupación"
"Colima","100.00"
"Yucatán","76.00"
"Querétaro","68.18"
"Nuevo León","66.08"
"Durango","59.37"
"Sinaloa","58.06"
"Michoacán de Ocampo","54.54"
"Veracruz de Ignacio de La Llave","51.64"
"Ciudad de México","48.10"
"Oaxaca","42.85"
"Puebla","38.80"
"Sonora","38.63"
"Tabasco","36.36"
"México","34.32"
"Tamaulipas","33.33"
"Guerrero","32.75"
"Jalisco","32.00"
"Quintana Roo","28.81"
"Coahuila de Zaragoza","28.57"
"San Luis Potosí","18.51"
"Hidalgo","17.64"
"Chihuahua","17.18"
"Zacatecas","16.66"
"Baja California","16.21"
"Aguascalientes","15.00"
"Campeche","13.33"
"Guanajuato","8.92"
"Chiapas","2.12"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Nayarit","0.00"
