"Estado","% Ocupación"
"Ciudad de México","25.69"
"Oaxaca","21.42"
"Tlaxcala","21.05"
"Hidalgo","20.61"
"Querétaro","19.48"
"Morelos","19.44"
"Aguascalientes","19.23"
"Jalisco","17.47"
"Colima","16.00"
"México","15.76"
"Baja California","15.15"
"Michoacán de Ocampo","14.73"
"Tamaulipas","14.28"
"Tabasco","12.69"
"Veracruz de Ignacio de La Llave","12.13"
"Nuevo León","11.76"
"Puebla","11.19"
"Sonora","10.45"
"Baja California Sur","9.52"
"Chihuahua","9.04"
"Sinaloa","7.59"
"Zacatecas","6.15"
"San Luis Potosí","5.34"
"Guanajuato","5.30"
"Yucatán","5.03"
"Durango","4.58"
"Nayarit","4.54"
"Coahuila de Zaragoza","4.34"
"Campeche","4.16"
"Guerrero","3.97"
"Chiapas","3.38"
"Quintana Roo","2.85"
