"Estado","% Ocupación"
"Nayarit","100.00"
"Yucatán","54.28"
"Oaxaca","48.00"
"Tabasco","38.82"
"Nuevo León","36.65"
"Tamaulipas","34.48"
"Sonora","34.14"
"Durango","34.14"
"Quintana Roo","31.66"
"Sinaloa","28.20"
"México","25.53"
"Aguascalientes","22.58"
"Zacatecas","22.22"
"Baja California","21.73"
"Coahuila de Zaragoza","20.00"
"Querétaro","18.75"
"Ciudad de México","18.69"
"Veracruz de Ignacio de La Llave","16.12"
"San Luis Potosí","16.00"
"Campeche","12.50"
"Jalisco","11.33"
"Michoacán de Ocampo","8.33"
"Guerrero","7.81"
"Guanajuato","7.69"
"Puebla","7.01"
"Chihuahua","2.77"
"Chiapas","2.12"
"Colima","0.00"
"Morelos","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Hidalgo","0.00"
