"Estado","% Ocupación"
"Colima","64.70"
"Tabasco","55.37"
"Jalisco","52.65"
"Veracruz de Ignacio de La Llave","51.84"
"Aguascalientes","49.21"
"Nuevo León","49.03"
"Morelos","46.73"
"Oaxaca","45.86"
"Puebla","44.69"
"Querétaro","41.53"
"Ciudad de México","41.44"
"Tamaulipas","40.58"
"Michoacán de Ocampo","39.50"
"Yucatán","39.03"
"San Luis Potosí","38.95"
"México","38.70"
"Tlaxcala","38.65"
"Nayarit","37.79"
"Hidalgo","35.46"
"Sonora","33.62"
"Durango","33.33"
"Zacatecas","28.35"
"Baja California","25.09"
"Coahuila de Zaragoza","24.81"
"Chihuahua","20.95"
"Guerrero","20.00"
"Sinaloa","18.76"
"Guanajuato","17.32"
"Chiapas","16.61"
"Campeche","15.27"
"Baja California Sur","14.20"
"Quintana Roo","13.80"
