"Estado","% Ocupación"
"Chihuahua","59.32"
"Aguascalientes","48.50"
"Baja California","38.46"
"Durango","35.50"
"Coahuila de Zaragoza","33.59"
"Sonora","32.81"
"Sinaloa","24.32"
"San Luis Potosí","23.88"
"Nuevo León","21.38"
"Guanajuato","20.93"
"Zacatecas","16.85"
"Puebla","16.56"
"Tamaulipas","15.36"
"Hidalgo","13.63"
"Ciudad de México","13.26"
"Jalisco","12.80"
"Baja California Sur","10.81"
"Quintana Roo","10.00"
"Oaxaca","9.63"
"Querétaro","8.19"
"México","7.99"
"Morelos","7.51"
"Guerrero","7.31"
"Colima","6.89"
"Veracruz de Ignacio de La Llave","6.07"
"Michoacán de Ocampo","5.80"
"Nayarit","3.29"
"Yucatán","3.02"
"Tabasco","2.37"
"Campeche","0.90"
"Tlaxcala","0.90"
"Chiapas","0.49"
