"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Colima","66.66"
"Querétaro","56.25"
"Aguascalientes","54.54"
"Durango","53.48"
"Sonora","46.42"
"Nuevo León","35.86"
"Chihuahua","33.33"
"Yucatán","33.33"
"Puebla","29.78"
"Tamaulipas","28.78"
"Zacatecas","27.77"
"San Luis Potosí","24.13"
"Baja California","22.22"
"Ciudad de México","22.06"
"Sinaloa","20.58"
"Guanajuato","18.18"
"Michoacán de Ocampo","16.66"
"Jalisco","16.21"
"Tabasco","12.50"
"México","12.37"
"Veracruz de Ignacio de La Llave","7.69"
"Oaxaca","6.25"
"Campeche","5.26"
"Guerrero","1.92"
"Morelos","0.00"
"Hidalgo","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Chiapas","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
