"Estado","% Ocupación"
"Aguascalientes","43.75"
"Baja California","38.61"
"Nayarit","38.31"
"Querétaro","37.77"
"Tamaulipas","37.05"
"Puebla","36.03"
"Tabasco","34.71"
"Coahuila de Zaragoza","34.03"
"Ciudad de México","33.61"
"Chihuahua","31.66"
"Michoacán de Ocampo","31.22"
"Guanajuato","30.65"
"Nuevo León","30.62"
"Jalisco","29.46"
"Morelos","29.34"
"Tlaxcala","29.34"
"Sonora","29.28"
"Durango","29.20"
"Oaxaca","27.66"
"San Luis Potosí","27.44"
"Zacatecas","27.36"
"México","26.25"
"Veracruz de Ignacio de La Llave","25.12"
"Sinaloa","24.91"
"Hidalgo","23.39"
"Colima","22.07"
"Quintana Roo","22.03"
"Guerrero","20.99"
"Yucatán","13.10"
"Chiapas","10.92"
"Baja California Sur","10.05"
"Campeche","8.29"
