"Estado","% Ocupación"
"Colima","86.66"
"Nayarit","75.09"
"Ciudad de México","73.24"
"Guerrero","72.29"
"Durango","67.71"
"Hidalgo","62.77"
"Nuevo León","62.24"
"Veracruz de Ignacio de La Llave","61.69"
"Sinaloa","58.86"
"Puebla","55.27"
"Jalisco","53.34"
"Oaxaca","53.30"
"Quintana Roo","51.12"
"México","51.12"
"Sonora","47.26"
"Morelos","46.55"
"Baja California Sur","41.10"
"Michoacán de Ocampo","39.73"
"Querétaro","38.18"
"Tamaulipas","37.31"
"Tlaxcala","34.66"
"Zacatecas","34.65"
"Tabasco","28.82"
"San Luis Potosí","28.80"
"Coahuila de Zaragoza","26.16"
"Aguascalientes","24.32"
"Baja California","21.02"
"Chihuahua","17.78"
"Yucatán","17.50"
"Chiapas","15.28"
"Guanajuato","12.15"
"Campeche","10.23"
