"Estado","% Ocupación"
"Colima","100.00"
"Zacatecas","100.00"
"Querétaro","95.00"
"Morelos","86.66"
"Oaxaca","80.76"
"Yucatán","75.00"
"Nuevo León","73.60"
"Durango","70.21"
"Baja California","63.63"
"Puebla","60.43"
"Guanajuato","58.82"
"Tabasco","58.71"
"Aguascalientes","57.57"
"Tamaulipas","56.73"
"Jalisco","56.59"
"Michoacán de Ocampo","55.55"
"Veracruz de Ignacio de La Llave","52.67"
"Ciudad de México","51.45"
"San Luis Potosí","51.11"
"México","50.00"
"Tlaxcala","50.00"
"Coahuila de Zaragoza","40.00"
"Sonora","36.58"
"Chihuahua","36.36"
"Sinaloa","32.22"
"Quintana Roo","27.11"
"Guerrero","24.00"
"Campeche","23.80"
"Hidalgo","21.21"
"Chiapas","9.52"
"Nayarit","0.00"
"Baja California Sur","0.00"
