"Estado","% Ocupación"
"Morelos","58.82"
"Aguascalientes","47.61"
"Tabasco","31.74"
"Tlaxcala","31.70"
"Nayarit","28.84"
"Baja California","28.51"
"Jalisco","27.06"
"Colima","27.05"
"Michoacán de Ocampo","26.88"
"Puebla","23.24"
"Ciudad de México","22.82"
"Nuevo León","22.52"
"México","22.29"
"Veracruz de Ignacio de La Llave","21.83"
"Yucatán","21.46"
"Tamaulipas","21.45"
"Querétaro","21.13"
"San Luis Potosí","18.30"
"Chihuahua","17.36"
"Zacatecas","17.27"
"Durango","16.66"
"Oaxaca","15.78"
"Hidalgo","15.48"
"Sonora","14.81"
"Coahuila de Zaragoza","14.70"
"Sinaloa","14.63"
"Guanajuato","14.32"
"Chiapas","7.54"
"Quintana Roo","5.85"
"Campeche","5.12"
"Guerrero","3.04"
"Baja California Sur","2.04"
