"Estado","% Ocupación"
"Tlaxcala","9.52"
"Oaxaca","7.89"
"Jalisco","3.43"
"Nuevo León","1.86"
"Tamaulipas","1.82"
"Sinaloa","1.42"
"Ciudad de México","1.27"
"Yucatán","1.25"
"San Luis Potosí","0.97"
"Chihuahua","0.81"
"Michoacán de Ocampo","0.68"
"México","0.61"
"Veracruz de Ignacio de La Llave","0.52"
"Puebla","0.48"
"Guanajuato","0.45"
"Morelos","0.00"
"Zacatecas","0.00"
"Guerrero","0.00"
"Durango","0.00"
"Colima","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Nayarit","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Sonora","0.00"
