"Estado","% Ocupación"
"Tlaxcala","12.00"
"Oaxaca","8.82"
"Jalisco","3.84"
"Ciudad de México","3.83"
"Zacatecas","3.26"
"Baja California Sur","2.94"
"Yucatán","2.50"
"Durango","2.12"
"Puebla","1.89"
"Sonora","1.38"
"Veracruz de Ignacio de La Llave","1.34"
"México","1.34"
"Nuevo León","1.19"
"Tamaulipas","1.08"
"San Luis Potosí","0.98"
"Baja California","0.90"
"Chihuahua","0.71"
"Chiapas","0.40"
"Guanajuato","0.30"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Coahuila de Zaragoza","0.00"
"Tabasco","0.00"
"Hidalgo","0.00"
"Guerrero","0.00"
"Quintana Roo","0.00"
"Aguascalientes","0.00"
"Morelos","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Colima","0.00"
"Sinaloa","0.00"
