"Estado","% Ocupación"
"Ciudad de México","25.50"
"Oaxaca","24.61"
"Querétaro","22.90"
"Hidalgo","21.29"
"Nuevo León","19.41"
"Aguascalientes","18.98"
"Tlaxcala","17.94"
"Jalisco","17.19"
"Morelos","17.14"
"México","15.78"
"Tamaulipas","15.12"
"Baja California","14.33"
"Colima","13.51"
"Veracruz de Ignacio de La Llave","13.28"
"Michoacán de Ocampo","13.06"
"Tabasco","11.38"
"Puebla","10.86"
"Chihuahua","9.80"
"Sonora","9.79"
"Baja California Sur","9.21"
"Zacatecas","6.89"
"San Luis Potosí","6.10"
"Guanajuato","5.47"
"Coahuila de Zaragoza","5.22"
"Yucatán","4.76"
"Durango","4.67"
"Nayarit","4.44"
"Guerrero","4.11"
"Chiapas","3.74"
"Quintana Roo","3.48"
"Campeche","3.36"
"Sinaloa","2.66"
