"Estado","% Ocupación"
"Tlaxcala","77.23"
"Hidalgo","76.70"
"Veracruz de Ignacio de La Llave","74.95"
"Colima","73.79"
"San Luis Potosí","71.54"
"Durango","70.18"
"Puebla","69.98"
"Guerrero","69.47"
"Nuevo León","65.00"
"México","62.70"
"Nayarit","61.47"
"Ciudad de México","61.45"
"Tabasco","60.08"
"Jalisco","57.74"
"Oaxaca","57.19"
"Sonora","56.74"
"Morelos","55.61"
"Zacatecas","54.83"
"Michoacán de Ocampo","53.79"
"Aguascalientes","52.60"
"Querétaro","52.03"
"Quintana Roo","50.54"
"Tamaulipas","48.91"
"Coahuila de Zaragoza","46.97"
"Guanajuato","37.19"
"Sinaloa","36.44"
"Baja California Sur","34.72"
"Baja California","28.98"
"Chiapas","23.51"
"Campeche","21.13"
"Chihuahua","20.45"
"Yucatán","20.19"
