"Estado","% Ocupación"
"Hidalgo","25.00"
"Sonora","12.06"
"Nuevo León","6.25"
"Chihuahua","4.90"
"Baja California Sur","3.70"
"Guerrero","3.03"
"Michoacán de Ocampo","2.75"
"Aguascalientes","2.38"
"Durango","2.38"
"Coahuila de Zaragoza","2.32"
"Yucatán","2.15"
"Veracruz de Ignacio de La Llave","1.90"
"Sinaloa","1.78"
"Campeche","1.72"
"Tabasco","1.58"
"México","1.38"
"Zacatecas","1.35"
"Quintana Roo","1.35"
"Ciudad de México","1.29"
"Guanajuato","1.18"
"Baja California","0.92"
"Jalisco","0.50"
"Puebla","0.48"
"Chiapas","0.00"
"Tamaulipas","0.00"
"Oaxaca","0.00"
"San Luis Potosí","0.00"
"Querétaro","0.00"
"Morelos","0.00"
"Colima","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
