"Estado","% Ocupación"
"Chihuahua","62.44"
"Baja California","52.32"
"Sonora","44.74"
"Aguascalientes","42.85"
"Coahuila de Zaragoza","40.21"
"Durango","36.76"
"Nuevo León","27.01"
"Sinaloa","23.97"
"Puebla","22.99"
"Guanajuato","22.42"
"San Luis Potosí","20.45"
"Oaxaca","15.64"
"Tamaulipas","15.48"
"Ciudad de México","15.11"
"Baja California Sur","15.09"
"Jalisco","14.68"
"México","12.98"
"Guerrero","12.91"
"Nayarit","12.37"
"Hidalgo","11.85"
"Querétaro","11.46"
"Colima","9.75"
"Michoacán de Ocampo","9.60"
"Tlaxcala","9.48"
"Zacatecas","9.18"
"Veracruz de Ignacio de La Llave","9.09"
"Morelos","8.92"
"Quintana Roo","7.84"
"Tabasco","5.49"
"Yucatán","4.00"
"Chiapas","2.01"
"Campeche","0.99"
