"Estado","% Ocupación"
"Querétaro","29.82"
"Aguascalientes","29.41"
"Sinaloa","26.54"
"Baja California Sur","23.07"
"Nayarit","21.05"
"Zacatecas","17.50"
"Chihuahua","17.10"
"Nuevo León","14.42"
"Durango","14.28"
"Veracruz de Ignacio de La Llave","12.50"
"Guerrero","11.76"
"Hidalgo","10.65"
"Ciudad de México","9.79"
"Colima","9.37"
"Quintana Roo","8.96"
"Tamaulipas","8.89"
"Tlaxcala","8.88"
"Coahuila de Zaragoza","8.60"
"Sonora","6.83"
"Oaxaca","6.79"
"Jalisco","5.55"
"Guanajuato","3.85"
"Baja California","3.56"
"México","3.29"
"Yucatán","3.23"
"Michoacán de Ocampo","2.81"
"Puebla","2.71"
"San Luis Potosí","2.65"
"Morelos","2.43"
"Tabasco","2.41"
"Campeche","1.34"
"Chiapas","0.00"
